time,supply,liquidity,ratio
2024-02-23 15:00:00,418971844.13892186,73526134.69927672,0.1754918277393768
2024-02-25 09:00:00,434455179.6071048,74605043.22476003,0.1717209201930297
2024-02-26 20:00:00,482644154.4472103,81293646.8598658,0.1684339199196856
2024-02-28 16:00:00,514267370.5471004,84454886.90520117,0.1642236932422026
2024-02-29 04:00:00,530990677.6171003,82925445.15550506,0.1561711884051247
2024-02-29 23:00:00,584429371.3930653,84856298.26723817,0.145195129507218
2024-03-01 00:00:00,587176142.1330653,85800105.16728784,0.1461232822839111
2024-03-01 06:00:00,592919521.1920654,86720688.82393864,0.1462604716565691
2024-03-02 00:00:00,621353617.2320653,87258652.97888792,0.1404331616633982
2024-03-02 15:00:00,652217521.0169082,89354917.57572246,0.1370017129199539
2024-03-02 17:00:00,656712268.8289082,89785851.29561317,0.1367202282602777
2024-03-02 22:00:00,670356792.7484082,89550583.87625289,0.1335864495518913
2024-03-03 13:00:00,693829966.4135418,88992467.18463363,0.1282626457381802
2024-03-03 20:00:00,709081212.7435417,89373902.427987,0.1260418423472058
2024-03-04 11:00:00,765379228.8188423,87949150.70381522,0.1149092468050657
2024-03-06 18:00:00,823671975.0915575,89326519.91264309,0.108449143122435
2024-03-07 12:00:00,829745153.9985574,87858227.20266825,0.1058857973189452
2024-03-07 18:00:00,834350987.4505574,89646064.32578269,0.1074440681129954
2024-03-08 16:00:00,841133460.0215572,89649652.40972191,0.1065819595470905
2024-03-12 13:00:00,925622537.1016928,90859861.47809006,0.09816081376172
2024-03-14 18:00:00,1048442745.2238512,89039854.70433322,0.0849258150814162
2024-03-15 12:00:00,1070917641.1918513,83886685.95444527,0.0783315940720573
2024-03-15 16:00:00,1072416028.2998512,86275982.79454677,0.0804501056659176
2024-03-16 10:00:00,1087447101.4448514,86703533.29889777,0.0797312652575908
2024-03-16 14:00:00,1089444983.0698514,86987882.549786,0.0798460536342739
2024-03-17 08:00:00,1101432326.8278508,84521391.06847675,0.0767377069019757
2024-03-18 17:00:00,1142365971.1218507,86607303.62317277,0.0758139736411448
2024-03-20 06:00:00,1181607025.0226614,83650280.10327499,0.0707936550239033
2024-03-20 13:00:00,1187101230.4316611,85943659.66660197,0.0723979197926958
2024-03-20 15:00:00,1190350624.7284613,86262442.94471058,0.0724680956624763
2024-03-21 04:00:00,1199341150.2471254,91113787.10197905,0.075969866524804
2024-03-22 02:00:00,1240159282.5614598,88223543.58326639,0.0711388809678116
2024-03-22 05:00:00,1248473751.2614596,88698951.31453627,0.0710459080336408
2024-03-22 09:00:00,1256485388.1890595,89183383.51404491,0.0709784485775697
2024-03-22 22:00:00,1269272113.6690595,88398236.27743824,0.0696448266100381
2024-03-23 14:00:00,1282758209.4820597,88787699.92065635,0.0692162398683897
2024-03-24 14:00:00,1301239080.5560598,90055385.51099183,0.0692074091968621
2024-03-25 12:00:00,1312727216.6820598,89112290.72560382,0.0678833268581393
2024-03-27 21:00:00,1364131551.8672628,88695526.74177662,0.0650197751238636
2024-03-28 01:00:00,1370624629.518062,88478530.31663364,0.0645534367405497
2024-03-28 19:00:00,1397545280.8046622,86533210.44978595,0.0619180012542869
2024-03-29 09:00:00,1405037444.0466623,85354917.82770501,0.0607492121931451
2024-03-29 11:00:00,1406535787.9862902,85697948.00950079,0.0609283807361865
2024-03-30 07:00:00,1521939648.6283205,84575723.6769649,0.0555710101600878
2024-03-30 09:00:00,1525436030.7603204,84491201.25335541,0.0553882296927538
2024-03-30 22:00:00,1532428086.7927003,84006476.37357467,0.0548191964749199
2024-03-31 00:00:00,1532927567.0097003,83982546.71965939,0.0547857240792434
2024-03-31 01:00:00,1533427048.8207006,83550900.35175836,0.0544863874783049
2024-03-31 02:00:00,1534426016.119701,82696321.88995846,0.0538939779573623
2024-03-31 22:00:00,1537922390.2287009,82555192.93447074,0.0536796872579468
2024-04-01 20:00:00,1556502992.9677005,80857597.86000475,0.0519482443820027
2024-04-03 21:00:00,1964595597.6271544,91371325.67039494,0.0465089740508191
2024-04-04 19:00:00,1996242220.995106,90202991.68074408,0.0451863960856307
2024-04-04 23:00:00,1998739664.306106,103462097.67619468,0.0517636686377128
2024-04-05 04:00:00,2008628512.932106,109654724.51276946,0.0545918390617189
2024-04-09 22:00:00,2278883616.037977,118483786.28636858,0.051992030418983
2024-04-11 21:00:00,2358854294.8296175,121975774.0156117,0.051709753452331
2024-04-22 17:00:00,2372794749.160569,92830513.74229474,0.0391228587197167
2024-04-26 11:00:00,2364160027.834401,75528567.99923415,0.0319473162180223
2024-04-26 14:00:00,2356160027.834401,81253173.60577048,0.0344854223167736
2024-04-29 08:00:00,2348259034.834401,75564067.14351627,0.0321787613813418
2024-05-02 06:00:00,2311564524.2243257,72306225.55218679,0.0312802107812456
2024-05-02 08:00:00,2310564524.2243257,74106021.90656462,0.0320726909504691
2024-05-04 04:00:00,2296561077.3549256,83827280.29820126,0.0365012196386911
2024-05-16 16:00:00,2326978619.652226,102444244.5619996,0.0440245749130734
2024-05-16 21:00:00,2336283661.583226,107994587.96639676,0.0462249468000012
2024-05-17 17:00:00,2377791533.5800266,114946239.74006993,0.0483415968627854
2024-05-17 23:00:00,2405099705.734027,115433531.33635004,0.0479953205520517
2024-05-18 10:00:00,2425079600.713279,114377338.92326573,0.0471643647860566
2024-05-18 12:00:00,2427577087.548279,114343802.8760734,0.0471020275576725
2024-05-18 14:00:00,2429375272.8627787,112901186.0390466,0.0464733412331161
2024-05-18 19:00:00,2436369386.382778,114464848.45501694,0.0469817299030178
2024-05-19 10:00:00,2446359337.856777,112141214.03200626,0.0458400416883366
2024-05-21 17:00:00,2541726370.9445057,111683450.95792566,0.0439399977254137
2024-05-21 19:00:00,2547220699.0655055,111057915.87602526,0.0435996440813977
2024-05-22 15:00:00,2551216418.2755055,105280112.92815667,0.041266633506271
2024-05-23 13:00:00,2640649099.522505,111241081.53559452,0.04212641564368
2024-05-24 07:00:00,2672173208.2227097,109103830.72548077,0.0408296252614728
2024-05-24 23:00:00,2749319721.9313073,110872930.9305121,0.0403274053745293
2024-05-25 19:00:00,2761807110.957307,110239170.73151805,0.039915593777042
2024-05-26 10:00:00,2777791019.5172095,111587302.33877078,0.0401712373446167
2024-05-26 12:00:00,2779788997.1092095,111015109.86543384,0.039936523952315
2024-05-27 10:00:00,2793874618.3432107,109598079.29225016,0.0392279877460079
2024-05-27 12:00:00,2797423269.303011,109628008.3671598,0.0391889241682307
2024-05-27 17:00:00,2831873776.7950115,106811518.38897888,0.0377176127213775
2024-05-28 06:00:00,2850589780.9930124,106740456.01110166,0.0374450426795251
2024-05-28 08:00:00,2856583699.714012,105859662.83719984,0.0370581344589335
2024-05-28 15:00:00,2886073516.0276117,105893960.8716016,0.036691359483231
2024-05-31 07:00:00,2982971598.0284705,121001067.29882348,0.0405639354323039
2024-05-31 11:00:00,2987346483.826471,119043818.7840924,0.0398493510640955
2024-05-31 13:00:00,2988857423.4284706,119443848.42810676,0.039963046578212
2024-06-03 10:00:00,3053050143.691775,118520266.78574044,0.0388202817535203
2024-06-04 08:00:00,3096853068.7636747,121798581.06331389,0.0393297900671594
2024-06-04 10:00:00,3100867496.957675,121893208.94740652,0.0393093897327114
2024-06-05 06:00:00,3124184311.254675,122002570.41662458,0.0390510156449855
2024-06-06 08:00:00,3169980394.426875,122288171.53667992,0.0385769488516945
2024-06-07 15:00:00,3270175014.1676955,116528560.70252374,0.035633738316046
2024-06-10 03:00:00,3386711961.4500256,112550376.12348528,0.033232934304604
2023-11-20 18:00:00,130901.204309,28000.0,0.2139017753717861
2023-11-21 16:00:00,233540.253792,129606.0,0.5549621441939175
2023-11-28 11:00:00,336397.360593,128055.78446300002,0.380668219980275
2023-12-12 19:00:00,5174352.594789828,1236960.1591295097,0.2390560242019518
2023-12-15 11:00:00,16421166.969136529,1598525.5902046163,0.0973454318568853
2023-12-18 16:00:00,27439428.93837863,1592891.9017256163,0.0580512045386517
2023-12-19 03:00:00,32801343.133804526,1592891.9017256163,0.0485617889251616
2023-12-21 17:00:00,48636251.16093411,1591074.7151276364,0.0327137613847513
2023-12-22 19:00:00,55000107.39743397,1616814.6626602963,0.0293965728280692
2023-12-23 11:00:00,55846424.76976296,1641919.9781888234,0.0294006283295293
2023-12-23 17:00:00,56784033.80701297,1742019.9781888234,0.0306779892409418
2023-12-24 00:00:00,58157780.855312966,1742019.9781888234,0.0299533433457972
2023-12-25 09:00:00,59658414.40091897,1758005.8629498342,0.0294678609983766
2023-12-28 14:00:00,70961617.42007078,2057410.8489374008,0.0289932913557785
2023-12-29 12:00:00,73650204.61312628,1900936.924707948,0.0258103413927129
2023-12-31 17:00:00,85406817.90332226,1878217.0102549912,0.0219914177388164
2024-01-07 12:00:00,108540185.49608234,2135666.2498718747,0.0196762723419977
2024-01-12 00:00:00,116991079.67260142,2173430.99093091,0.018577749662737
2024-01-15 10:00:00,119324950.90351644,2162197.3131322153,0.018120244733061
2024-01-16 08:00:00,122511963.5117894,2168298.7337482153,0.017698669351092
2024-01-16 12:00:00,123575532.7788794,2158646.677201215,0.0174682368642003
2024-01-16 19:00:00,123802760.2634794,2158646.677201215,0.0174361756765934
2024-01-19 15:00:00,126586318.87576628,1729229.8823631438,0.0136604800401869
2024-01-23 23:00:00,131400774.495147,2012229.1102632815,0.0153136777008692
2024-02-05 19:00:00,156477951.18277004,5013886.880296571,0.0320421301684876
2024-02-06 02:00:00,156587936.63940006,5025583.08722157,0.0320943183432755
2024-02-09 16:00:00,199776647.9995611,5246685.07201135,0.0262627545538899
2024-02-17 16:00:00,235965100.9762581,38941072.35678256,0.1650289479065832
2024-02-19 10:00:00,244366969.25926852,53980737.88237689,0.2209003043496618
2024-02-19 21:00:00,275043871.8546803,73670736.60098302,0.267850856316868
2024-02-20 01:00:00,281363124.7373803,72718971.07693496,0.2584523865549533
2024-02-20 10:00:00,295350917.34923035,74740944.15999909,0.2530581073889928
2024-02-22 06:00:00,379381325.5812163,74174331.30215845,0.1955139230654607
2024-02-25 07:00:00,430958955.0111048,73271397.51598647,0.1700194337859818
2024-02-26 05:00:00,438151139.5661047,73969353.21578929,0.168821547032926
2024-03-03 15:00:00,695328193.2735417,89484033.42956072,0.1286932333467999
2024-03-04 22:00:00,779358961.018261,88329589.64372751,0.1133362084248337
2024-03-05 07:00:00,785352144.291261,88005418.87243366,0.1120585453444631
2024-03-05 11:00:00,785851534.9482609,88171594.02151507,0.1121987934111754
2024-03-05 20:00:00,808878967.842161,86279779.65816367,0.1066658710243529
2024-03-08 03:00:00,836243909.2965573,90212597.72115502,0.1078783315707988
2024-03-08 10:00:00,840169599.6705573,89741001.35815082,0.1068129594231207
2024-03-09 08:00:00,844060145.5275571,91986587.00911906,0.1089810809058225
2024-03-09 10:00:00,844785705.3005571,92099620.785656,0.109021282211314
2024-03-10 04:00:00,852497011.5635573,92750100.20933972,0.1087981528981873
2024-03-10 06:00:00,853460955.7265573,91897552.88778144,0.1076763409868567
2024-03-10 10:00:00,857746173.2785572,92982153.52103576,0.1084028777017223
2024-03-10 17:00:00,862960286.1025571,91611338.03415774,0.1061593905414905
2024-03-11 06:00:00,875141905.553557,89125554.75046031,0.1018412604685926
2024-03-11 13:00:00,882643427.8185569,89220155.63366477,0.101082898055641
2024-03-12 11:00:00,923020782.6836928,90524530.89058276,0.0980742065496962
2024-03-12 20:00:00,953560377.8156928,91263821.93556206,0.0957084879560734
2024-03-13 13:00:00,985479712.583668,92938408.55217284,0.0943077846914908
2024-03-13 20:00:00,998735607.0972008,91342806.35572828,0.0914584457654551
2024-03-14 09:00:00,1027212565.1312008,93291989.714418,0.0908205301231905
2024-03-14 16:00:00,1046444942.8778512,88630107.31200764,0.0846963883912172
2024-03-15 01:00:00,1061427853.5468512,86977549.5974683,0.0819439110315651
2024-03-15 07:00:00,1066921919.5508512,85898995.93357277,0.0805110424291725
2024-03-15 14:00:00,1071916563.6688513,84585438.39153227,0.0789104686488111
2024-03-15 18:00:00,1074913356.264851,86981609.50102946,0.0809196471455861
2024-03-17 10:00:00,1102431279.608851,84383208.7328728,0.0765428288308478
2024-03-17 21:00:00,1111399870.201851,87336651.04159278,0.0785825636507684
2024-03-17 23:00:00,1111899342.7678509,87809843.9860268,0.0789728355872949
2024-03-18 06:00:00,1116894142.770851,86877337.87317346,0.0777847555522527
2024-03-19 04:00:00,1155134682.933951,85543634.46586889,0.0740551173206875
2024-03-19 13:00:00,1165124093.8059504,83799035.80181734,0.0719228417361815
2024-03-20 04:00:00,1180108588.9806614,82523076.33535868,0.0699283753257311
2024-03-20 11:00:00,1186102294.1506612,85106533.67097346,0.0717531144579027
2024-03-23 18:00:00,1284256659.90006,89043069.60922559,0.0693343257539773
2024-03-26 21:00:00,1343652173.00806,89512804.68832332,0.0666190301973235
2024-03-31 09:00:00,1535924468.9597006,82837334.36764637,0.0539332083326682
2024-04-02 07:00:00,1573365307.9807007,80406615.02082056,0.0511048607802447
2024-04-02 14:00:00,1634712731.1489005,89760650.82006809,0.0549091281359159
2024-04-02 16:00:00,1715999669.7018003,91556981.93229029,0.0533548948457552
2024-04-03 05:00:00,1862483566.9852624,92532223.3695653,0.049682169018728
2024-04-03 12:00:00,1921422302.9132624,92161389.0166853,0.047965191658778
2024-04-05 06:00:00,2010626468.454106,107412828.83955598,0.0534225678040245
2024-04-06 04:00:00,2021453855.63186,109023279.97431114,0.0539331034792446
2024-04-06 17:00:00,2034940096.737861,108245416.40969652,0.0531934166431831
2024-04-07 00:00:00,2039435780.0497773,106877501.90133506,0.0524054265139579
2024-04-07 15:00:00,2053920957.2687776,107757955.09647068,0.0524645092670766
2024-04-08 02:00:00,2074549718.1257772,107189266.01462182,0.0516686898742829
2024-04-08 22:00:00,2202065744.799977,122572863.2805022,0.0556626720023911
2024-04-09 00:00:00,2219246101.262977,122115869.66433552,0.0550258349422532
2024-04-09 07:00:00,2241722785.549977,121959048.95234343,0.0544041617181592
2024-04-10 03:00:00,2293368752.330978,117576437.06569904,0.0512680034321538
2024-04-10 05:00:00,2306355442.092978,115093629.29790844,0.0499028151504101
2024-04-10 14:00:00,2323537648.0909786,116638736.43120968,0.0501987719144728
2024-04-11 14:00:00,2345867823.8166175,124024724.71745868,0.0528694427956628
2024-04-12 01:00:00,2362850216.8446174,119307214.61293404,0.0504929232341517
2024-04-12 03:00:00,2364848169.9446173,119679051.27044076,0.0506074989470649
2024-04-13 21:00:00,2382306384.5162435,84801148.1183521,0.0355962392870688
2024-04-15 22:00:00,2358952596.5757637,100453079.74271692,0.0425837636112458
2024-04-25 13:00:00,2368478504.409401,78212358.67659453,0.0330221948525124
2024-04-29 16:00:00,2345859064.834401,77841352.59422898,0.0331824506259177
2024-04-30 10:00:00,2335062970.164401,75864412.92405461,0.0324892364331885
2024-05-01 08:00:00,2328568537.602326,70072534.97948164,0.0300925370449408
2024-05-02 04:00:00,2312564524.2243257,71893702.50846988,0.0310883012151128
2024-05-03 02:00:00,2302061489.3549256,77615250.42918164,0.0337155418254838
2024-05-05 11:00:00,2292060769.1509256,84153474.37303388,0.0367152021035671
2024-05-10 04:00:00,2295693014.4280252,102282223.8975863,0.0445539639902898
2024-05-14 16:00:00,2310178418.398026,96135258.45272756,0.0416137808608703
2024-05-14 20:00:00,2311177408.362026,95626260.82315584,0.0413755605593808
2024-05-15 07:00:00,2313459971.5710263,97799090.65655445,0.0422739497801386
2024-05-24 05:00:00,2660684773.8297095,108696096.9846162,0.0408526774963132
2024-05-27 19:00:00,2835869524.693012,106391893.80210552,0.037516498158928
2024-05-28 17:00:00,2888570917.4196115,105401853.99306004,0.0364892734180182
2024-05-29 06:00:00,2905069539.9403906,103335189.85731776,0.0355706424361318
2024-05-30 00:00:00,2932493258.705391,115654911.03287472,0.0394391055084412
2024-05-30 02:00:00,2935500015.645391,115769828.019123,0.0394378563795272
2024-05-30 04:00:00,2938519062.4953914,115749593.01074795,0.0393904516353395
2024-05-30 06:00:00,2940017535.7763915,115671706.83807358,0.0393438833035828
2024-05-30 13:00:00,2954053702.3213916,119282909.45601012,0.0403793977618869
2024-05-30 15:00:00,2957097311.7679424,119856243.53009672,0.0405317211081021
2024-05-30 22:00:00,2967057094.538942,122318545.6679184,0.0412255449661058
2024-06-01 00:00:00,3000001182.8361006,115100174.48107778,0.0383667096998495
2024-06-01 22:00:00,3017539137.2021003,117235505.14260755,0.0388513619251049
2024-06-02 03:00:00,3018538127.6051,117210807.04444814,0.0388303218609475
2024-06-03 01:00:00,3040032667.6657753,121760823.75231811,0.0400524721485343
2024-06-03 03:00:00,3045027395.715775,119197050.71376376,0.0391448204641669
2024-06-03 23:00:00,3069928427.9216747,121602662.13018993,0.0396109111288025
2024-06-04 01:00:00,3082043920.6536746,122406893.67918964,0.039716141894963
2024-06-04 03:00:00,3085017599.6876745,121613542.81455708,0.039420696603763
2024-06-04 12:00:00,3102846971.123675,121117236.65229174,0.0390342281715652
2024-06-05 08:00:00,3129235367.697675,120813489.75362492,0.0386079906295169
2024-06-05 15:00:00,3139506140.5358753,121767169.60676263,0.0387854535573478
2024-06-05 17:00:00,3142003538.662875,121220959.73065712,0.0385807839612569
2024-06-06 06:00:00,3164985524.5448747,122819866.78906518,0.0388058225974751
2024-06-06 13:00:00,3182071657.597875,121760441.79617508,0.038264519124026
2024-06-06 15:00:00,3194890044.121875,121527722.29941174,0.038038154872655
2024-06-07 00:00:00,3222985597.5658755,119764867.81162009,0.0371596037854066
2024-06-07 02:00:00,3225505128.254875,119945131.83258356,0.037186464464708
2024-06-07 04:00:00,3230053438.805696,119673208.1581476,0.0370499158683877
2024-06-07 13:00:00,3250675481.6166954,116273289.94311084,0.0357689626665788
2024-06-07 22:00:00,3274739296.802696,117450943.01960498,0.0358657384220718
2024-06-08 11:00:00,3329983585.207026,118310007.51790458,0.0355287059201972
2024-06-09 09:00:00,3355205933.1140256,119935751.09391291,0.0357461668478269
2023-11-21 12:00:00,230617.459909,129606.0,0.561995609747595
2023-11-27 10:00:00,233922.948705,129255.178204,0.5525545010421512
2023-12-06 02:00:00,917092.1402437382,436174.4201107933,0.4756058862252052
2023-12-06 17:00:00,1212337.002843738,436174.4201107933,0.3597798459402572
2023-12-08 09:00:00,2542694.368870928,635180.4005069231,0.2498060357875304
2023-12-13 10:00:00,5750987.667658228,1369349.9069265097,0.2381069106837611
2023-12-13 20:00:00,6938041.289910228,1369349.9069265097,0.1973683709432389
2023-12-14 10:00:00,7355288.651147528,1558611.3791413116,0.211903495982873
2023-12-16 17:00:00,21535101.47260393,1592850.9017256163,0.0739653306835807
2023-12-22 09:00:00,52203328.09388297,1586361.0394172962,0.0303881207834942
2023-12-22 18:00:00,54994061.98265397,1616814.6626602963,0.0293998043492453
2023-12-30 12:00:00,84499590.13892937,1877567.4305336776,0.0222198406814363
2024-01-02 22:00:00,101197670.689747,1959243.1462593984,0.0193605557608738
2024-01-04 03:00:00,104177066.86390445,2010960.1110291868,0.0193032897888772
2024-01-04 09:00:00,104177367.87234142,2347654.3199435207,0.0225351663983325
2024-01-04 13:00:00,105800166.1621414,2114037.2651813766,0.0199814172497759
2024-01-09 10:00:00,114123122.62686366,2052356.5325658352,0.0179837046632189
2024-01-09 14:00:00,116430323.18486366,2052423.3389993736,0.0176279106924801
2024-01-10 19:00:00,116970738.82398473,2130649.8423489104,0.018215237962676
2024-01-14 21:00:00,118145998.24453342,2093978.516431345,0.0177236516474922
2024-01-16 02:00:00,122511953.95354144,2167288.8771472154,0.0176904278089392
2024-01-19 12:00:00,125959011.41029868,1729229.8823631438,0.013728512656632
2024-01-24 09:00:00,131465769.0708058,2012430.405125282,0.0153076380212815
2024-01-30 16:00:00,133369002.28735515,3077339.8838497223,0.0230738764710807
2024-01-30 23:00:00,135590810.53087658,3077448.372998429,0.0226965851221726
2024-02-01 03:00:00,141583768.9833134,3128980.4540215963,0.0220998528043872
2024-02-01 18:00:00,145811283.4429421,4169937.9192219926,0.0285981840414548
2024-02-06 09:00:00,159484764.31253606,4666435.727057432,0.0292594452339836
2024-02-07 04:00:00,167823857.27542287,4697380.2418746995,0.0279899432544064
2024-02-16 17:00:00,231737003.6062581,32695766.263194725,0.1410899673094408
2024-02-17 12:00:00,235465636.9792581,38024782.044382274,0.1614876061415782
2024-02-18 08:00:00,240283979.40955812,46890542.354496256,0.1951463533678726
2024-02-19 18:00:00,270675446.5690803,73058447.00225224,0.2699116152879668
2024-02-20 00:00:00,279825201.3199803,73871042.25732084,0.263989954832014
2024-02-20 04:00:00,284360234.5473803,73197635.18158771,0.2574116430101321
2024-02-21 05:00:00,340193324.9260178,72850429.16797096,0.2141442051627962
2024-02-21 15:00:00,346465706.77017325,73540264.51082446,0.2122584229082364
2024-02-22 20:00:00,411837535.0439561,73905309.10894282,0.1794525821961681
2024-02-23 11:00:00,417523471.6146218,73524872.21115604,0.1760975782435058
2024-02-23 20:00:00,420470160.81992185,73539759.21609524,0.1748988776580289
2024-02-24 02:00:00,421968625.7196049,73501181.52828582,0.1741863661141642
2024-02-26 11:00:00,440396604.1257595,74583683.15958866,0.1693557181433001
2024-02-27 07:00:00,487857710.8066104,82586956.19203235,0.1692849254252543
2024-02-28 01:00:00,498263801.555424,83600183.77536763,0.1677829766368617
2024-02-28 17:00:00,514518222.6191004,84599566.7532996,0.1644248211903059
2024-02-29 12:00:00,550617174.0504203,84623329.85525878,0.1536881409505577
2024-03-01 12:00:00,605872348.4290653,85937436.28782286,0.1418408291955319
2024-03-02 04:00:00,624599892.1670654,88176479.66262445,0.1411727423722311
2024-03-02 08:00:00,633090093.347908,88768013.49461919,0.1402138722866378
2024-03-03 04:00:00,683841463.3194083,89151439.81359705,0.1303685789698251
2024-03-03 09:00:00,688336300.8545642,88822567.83409974,0.1290394938111315
2024-03-03 19:00:00,707583031.2945417,89420310.83206634,0.1263743007919078
2024-03-04 05:00:00,755882303.7356423,87944309.45257127,0.1163465648262198
2024-03-04 14:00:00,770368604.2618423,87290796.84090996,0.1133104287454068
2024-03-08 02:00:00,835314925.6315573,89635078.034544,0.1073069273445264
2024-03-08 06:00:00,838706229.1525573,90014077.77453047,0.1073249186016922
